公司代號,_公司代號,公司名稱,統一編號,_統一編號,市場別
6648,_6648,斯其大科技股份有限公司,16790212,_	16790212,興櫃
6649,_6649,台灣生醫材料股份有限公司,54008079,_	54008079,上櫃
6650,_6650,帝圖科技文化股份有限公司,24327189,_	24327189,興櫃
6651,_6651,全宇昕科技股份有限公司,13063718,_	13063718,上櫃
6652,_6652,雅祥生技醫藥股份有限公司,27570215,_	27570215,興櫃
6654,_6654,天正國際精密機械股份有限公司,53900846,_	53900846,上櫃
6655,_6655,科定企業股份有限公司,80214519,_	80214519,上市
6656,_6656,宬世環宇國際媒體股份有限公司,24309422,_	24309422,不繼續公開發行
6657,_6657,華安醫學股份有限公司,53726093,_	53726093,上市
6658,_6658,聯策科技股份有限公司,13079649,_	13079649,興櫃
6659,_6659,天明製藥股份有限公司,81002274,_	81002274,公開發行
6660,_6660,厚美德生物科技股份有限公司,70507157,_	70507157,公開發行
6661,_6661,威健股份有限公司,80158777,_	80158777,上櫃
6662,_6662,樂斯科生物科技股份有限公司,12862410,_	12862410,上櫃
6664,_6664,群翊工業股份有限公司,23555277,_	23555277,上櫃
6665,_6665,康聯生醫科技股份有限公司,24291669,_	24291669,興櫃
6666,_6666,羅麗芬控股股份有限公司,82230260,_	82230260,上市
6667,_6667,信紘科技股份有限公司,89728356,_	89728356,上櫃
6668,_6668,中揚光電股份有限公司,54258218,_	54258218,上市
6669,_6669,緯穎科技服務股份有限公司,53687704,_	53687704,上市
6670,_6670,復盛應用科技股份有限公司,53091900,_	53091900,上市
6671,_6671,三能集團控股股份有限公司,82517356,_	82517356,上市
6672,_6672,騰輝電子國際集團股份有限公司,72952251,_	72952251,上市
6673,_6673,和詮科技股份有限公司,70849491,_	70849491,興櫃
6674,_6674,鋐寶科技股份有限公司,24456541,_	24456541,上市
6676,_6676,祥翊製藥股份有限公司,27559859,_	27559859,興櫃
6677,_6677,瑩碩生技醫藥股份有限公司,80207616,_	80207616,興櫃
6679,_6679,鈺太科技股份有限公司,27979753,_	27979753,上櫃
6680,_6680,鑫創電子股份有限公司,24332747,_	24332747,上櫃
6682,_6682,華旭矽材股份有限公司,24804181,_	24804181,興櫃
6683,_6683,雍智科技股份有限公司,28398895,_	28398895,上櫃
6684,_6684,安格科技股份有限公司,53172585,_	53172585,上櫃
6688,_6688,海樂影業股份有限公司,27457157,_	27457157,公開發行
6689,_6689,伊雲谷數位科技股份有限公司,54359763,_	54359763,上市
6690,_6690,安碁資訊股份有限公司,70565450,_	70565450,上櫃
6691,_6691,洋基工程股份有限公司,30921756,_	30921756,上市
6692,_6692,進金生能源服務股份有限公司,24758118,_	24758118,興櫃
6693,_6693,廣閎科技股份有限公司,28870892,_	28870892,上櫃
6694,_6694,長泓能源科技股份有限公司,25059175,_	25059175,不繼續公開發行
6695,_6695,芯鼎科技股份有限公司,28112890,_	28112890,上市
6696,_6696,仁新醫藥股份有限公司,43814765,_	43814765,興櫃
6697,_6697,東捷資訊服務股份有限公司,23929058,_	23929058,上櫃
6698,_6698,旭暉應用材料股份有限公司,28722767,_	28722767,上市
6699,_6699,奇邑科技股份有限公司,79959602,_	79959602,興櫃
6703,_6703,軒郁國際股份有限公司,24347235,_	24347235,上櫃
6704,_6704,國璽幹細胞應用技術股份有限公司,80689276,_	80689276,興櫃
6705,_6705,振躍精密滑軌股份有限公司,97214507,_	97214507,興櫃
6706,_6706,惠特科技股份有限公司,70697332,_	70697332,上市
6707,_6707,富基電通股份有限公司,27525541,_	27525541,興櫃
6708,_6708,天擎積體電路股份有限公司,12748729,_	12748729,上櫃
6709,_6709,昱厚生技股份有限公司,28403068,_	28403068,興櫃
6712,_6712,長聖國際生技股份有限公司,60274720,_	60274720,上櫃
6713,_6713,博謙生技股份有限公司,54574685,_	54574685,不繼續公開發行
6715,_6715,嘉基科技股份有限公司,53431627,_	53431627,上市
6716,_6716,應廣科技股份有限公司,27619977,_	27619977,上櫃
6717,_6717,智慧光科技股份有限公司,80258993,_	80258993,公開發行
6719,_6719,力智電子股份有限公司,27983551,_	27983551,上市
6720,_6720,久昌科技股份有限公司,53502805,_	53502805,興櫃
6721,_6721,信實保全股份有限公司,24210110,_	24210110,上櫃
6722,_6722,輝創電子股份有限公司,20947969,_	20947969,興櫃
6723,_6723,傑智環境科技股份有限公司,28139878,_	28139878,興櫃
6724,_6724,創王光電股份有限公司,43941967,_	43941967,不繼續公開發行
6725,_6725,台灣矽科宏晟科技股份有限公司,54803147,_	54803147,興櫃
6726,_6726,鑫亞電通股份有限公司,16296444,_	16296444,公開發行
6727,_6727,亞泰金屬工業股份有限公司,4393941,_	04393941,上櫃
6728,_6728,上洋產業股份有限公司,12978735,_	12978735,上櫃
6729,_6729,機光科技股份有限公司,12846708,_	12846708,興櫃
6730,_6730,常廣股份有限公司,80722654,_	80722654,興櫃
6731,_6731,啟坤科技股份有限公司,4465819,_	04465819,興櫃
6732,_6732,昇佳電子股份有限公司,25079572,_	25079572,上櫃
6733,_6733,博晟生醫股份有限公司,42404010,_	42404010,上櫃
6734,_6734,安盛生科股份有限公司,53927676,_	53927676,興櫃
6735,_6735,美達科技股份有限公司,13115906,_	13115906,上櫃
6736,_6736,碩辣椒股份有限公司,54173788,_	54173788,不繼續公開發行
6737,_6737,秀育企業股份有限公司,59244777,_	59244777,興櫃
6738,_6738,鼎恒數位科技股份有限公司,54510058,_	54510058,興櫃
6739,_6739,竹陞科技股份有限公司,56712683,_	56712683,興櫃
6740,_6740,松果購物股份有限公司,43455509,_	43455509,不繼續公開發行
6741,_6741,91APP,,,
6742,_6742,澤米科技股份有限公司,80137437,_	80137437,興櫃
6743,_6743,安普新股份有限公司,16540496,_	16540496,上市
6744,_6744,豐技生物科技股份有限公司,86704393,_	86704393,興櫃
6746,_6746,全科綜電股份有限公司,28220737,_	28220737,公開發行
6747,_6747,亨泰光學股份有限公司,4342697,_	04342697,上櫃
6748,_6748,亞果生醫股份有限公司,54562029,_	54562029,興櫃
6749,_6749,黑馬數位科技股份有限公司,54712815,_	54712815,不繼續公開發行
6750,_6750,泰創工程股份有限公司,84417537,_	84417537,興櫃
6751,_6751,智聯服務股份有限公司,57604000,_	57604000,上櫃
6752,_6752,叡揚資訊股份有限公司,22425662,_	22425662,上櫃
6753,_6753,龍德造船工業股份有限公司,40607762,_	40607762,上市
6754,_6754,匯僑室內裝修設計股份有限公司,24775812,_	24775812,上市
6755,_6755,連鋐科技股份有限公司,28031594,_	28031594,興櫃
6756,_6756,威鋒電子股份有限公司,29125676,_	29125676,上市
6757,_6757,台灣虎航股份有限公司,54381049,_	54381049,上市
6758,_6758,冠亞生技股份有限公司,12873063,_	12873063,興櫃
6761,_6761,穩得實業股份有限公司,5052033,_	05052033,上櫃
6762,_6762,達亞國際股份有限公司,27491562,_	27491562,上櫃
6763,_6763,綠界科技股份有限公司,97025978,_	97025978,上櫃
6764,_6764,亞洲教育平台股份有限公司,66662297,_	66662297,興櫃
6767,_6767,台灣微創醫療器材股份有限公司,25098389,_	25098389,上櫃
6768,_6768,志強國際企業股份有限公司,88173202,_	88173202,上市
6770,_6770,力晶積成電子製造股份有限公司,28112667,_	28112667,上市
6771,_6771,平和環保科技股份有限公司,28371018,_	28371018,興櫃
6772,_6772,錫安生技股份有限公司,53065641,_	53065641,公開發行
6775,_6775,穎台科技股份有限公司,42821900,_	42821900,興櫃
6776,_6776,展碁國際股份有限公司,20773257,_	20773257,上市
6778,_6778,台灣安麗莎醫療器材科技(股)公司,54365575,_	54365575,公開發行
6779,_6779,鋐昇實業股份有限公司,16476467,_	16476467,公開發行
6780,_6780,學習王科技股份有限公司,53582103,_	53582103,興櫃
6781,_6781,AES Holding Co.,,,
6782,_6782,視陽光學股份有限公司,16693062,_	16693062,上市
6784,_6784,天凱科技股份有限公司,28104929,_	28104929,興櫃
6785,_6785,昱展新藥生技股份有限公司,52310651,_	52310651,興櫃
6786,_6786,芯測科技股份有限公司,25089282,_	25089282,興櫃
6787,_6787,晶瑞光電股份有限公司,16858612,_	16858612,興櫃
6788,_6788,華景電通股份有限公司,12613876,_	12613876,上櫃
6789,_6789,采鈺科技股份有限公司,80601119,_	80601119,上市
6790,_6790,永豐餘消費品實業股份有限公司,22327037,_	22327037,上市
6791,_6791,虎門科技股份有限公司,30921876,_	30921876,上櫃
6792,_6792,詠業科技股份有限公司,22864367,_	22864367,上市
6793,_6793,天力離岸風電科技股份有限公司,24490436,_	24490436,興櫃
6794,_6794,向榮生醫科技股份有限公司,50753953,_	50753953,興櫃
6795,_6795,洹藝科技股份有限公司,12878686,_	12878686,公開發行
6796,_6796,晉弘科技股份有限公司,28113005,_	28113005,上市
6797,_6797,台灣圓點奈米技術股份有限公司,27312189,_	27312189,興櫃
6798,_6798,展逸國際企業股份有限公司,50858268,_	50858268,興櫃
6799,_6799,來頡科技股份有限公司,53089904,_	53089904,上市
6803,_6803,崑鼎綠能環保股份有限公司,70758512,_	70758512,上櫃
6804,_6804,明係事業股份有限公司,5839152,_	05839152,上櫃
6805,_6805,富世達股份有限公司,12871564,_	12871564,興櫃
6806,_6806,森崴能源股份有限公司,28653781,_	28653781,上市
6807,_6807,峰源集團股份有限公司,91616069,_	91616069,上市
6808,_6808,三鼎生物科技股份有限公司,24782320,_	24782320,興櫃
6810,_6810,新穎生醫股份有限公司,24613916,_	24613916,興櫃
6811,_6811,宏碁資訊服務股份有限公司,53739409,_	53739409,上櫃
6812,_6812,梭特科技股份有限公司,53058971,_	53058971,興櫃
6813,_6813,富動科技股份有限公司,24403572,_	24403572,興櫃
6814,_6814,路迦生醫股份有限公司,54318905,_	54318905,興櫃
6815,_6815,晶鑽生醫股份有限公司,24771301,_	24771301,興櫃
6816,_6816,捷智商訊科技股份有限公司,70556945,_	70556945,興櫃
6817,_6817,溫士頓醫藥股份有限公司,72082135,_	72082135,興櫃
6818,_6818,連騰科技股份有限公司,68566876,_	68566876,興櫃
6819,_6819,眾智光電科技股份有限公司,23734841,_	23734841,興櫃
6820,_6820,連訊通信股份有限公司,68566480,_	68566480,興櫃
6821,_6821,聯寶電子股份有限公司,23065258,_	23065258,上櫃
6822,_6822,台灣創新材料股份有限公司,24851135,_	24851135,公開發行
6823,_6823,濾能股份有限公司,54795527,_	54795527,上櫃
6825,_6825,和暢科技股份有限公司,24776663,_	24776663,興櫃
6826,_6826,和淞科技股份有限公司,97097825,_	97097825,興櫃
6827,_6827,巨生生醫股份有限公司,24765568,_	24765568,興櫃
6829,_6829,千附精密股份有限公司,83599094,_	83599094,上櫃
6830,_6830,汎銓科技股份有限公司,27853425,_	27853425,上市
6831,_6831,邁科科技股份有限公司,80294132,_	80294132,興櫃
6832,_6832,金鼎聯合科技纖維股份有限公司,12854740,_	12854740,興櫃
6833,_6833,太康精密股份有限公司,12979018,_	12979018,興櫃
6834,_6834,天二科技股份有限公司,83360971,_	83360971,上市
6835,_6835,圓裕企業股份有限公司,34417836,_	34417836,上市
6837,_6837,富利康科技股份有限公司,54214275,_	54214275,公開發行
6838,_6838,台新藥股份有限公司,53273211,_	53273211,興櫃
6839,_6839,開陽國際投資控股股份有限公司,50850147,_	50850147,興櫃
6840,_6840,東研信超股份有限公司,22652384,_	22652384,上櫃
6841,_6841,長佳智能股份有限公司,50824681,_	50824681,上櫃
6842,_6842,一元素科技股份有限公司,27729833,_	27729833,興櫃
6843,_6843,進典工業股份有限公司,35924015,_	35924015,上櫃
6844,_6844,諾貝兒寶貝股份有限公司,16115725,_	16115725,興櫃
6845,_6845,仲信資融股份有限公司,70774816,_	70774816,公開發行
6846,_6846,綠茵生技股份有限公司,54059626,_	54059626,上櫃
6847,_6847,普瑞博生技股份有限公司,42770331,_	42770331,興櫃
6848,_6848,拉法生醫股份有限公司,28089461,_	28089461,興櫃
6849,_6849,奇鼎科技股份有限公司,80130119,_	80130119,公開發行
6850,_6850,光鼎生物科技股份有限公司,27352652,_	27352652,興櫃
6851,_6851,立視科技股份有限公司,28715392,_	28715392,公開發行
6852,_6852,精能醫學股份有限公司,54156063,_	54156063,公開發行
6854,_6854,PlayNitride Inc.,91663750,_	91663750,上市
6855,_6855,數泓科技股份有限公司,28345862,_	28345862,上櫃
6856,_6856,鑫傳國際多媒體科技股份有限公司,16089901,_	16089901,興櫃
6857,_6857,宏碁智醫股份有限公司,69442662,_	69442662,興櫃
6858,_6858,愛比科技股份有限公司,28685046,_	28685046,興櫃
6859,_6859,伯特光電股份有限公司,70848654,_	70848654,上櫃
6861,_6861,睿生光電股份有限公司,69764396,_	69764396,上市
6863,_6863,Arizon RFID Technology,91908050,_	91908050,上市
6864,_6864,元樟生物科技股份有限公司,42814751,_	42814751,興櫃
6865,_6865,偉康科技股份有限公司,16590299,_	16590299,上櫃
6866,_6866,中大生醫股份有限公司,64451000,_	64451000,公開發行
6867,_6867,坦德科技股份有限公司,54127531,_	54127531,興櫃
6868,_6868,采威國際資訊股份有限公司,70598966,_	70598966,興櫃
6869,_6869,雲豹能源科技股份有限公司,42852207,_	42852207,上市
6870,_6870,騰雲科技服務股份有限公司,45900358,_	45900358,興櫃
6871,_6871,新鑫股份有限公司,22764579,_	22764579,公開發行
6872,_6872,浩宇生醫股份有限公司,24731239,_	24731239,興櫃
6873,_6873,泓德能源科技股份有限公司,45877096,_	45877096,上市
6874,_6874,倍力資訊股份有限公司,70435529,_	70435529,上櫃
6875,_6875,國邑藥品科技股份有限公司,70516563,_	70516563,興櫃
6876,_6876,朗齊生物醫學股份有限公司,54823306,_	54823306,公開發行
6877,_6877,鏵友益科技股份有限公司,24664196,_	24664196,上櫃
6878,_6878,歐付寶電子支付股份有限公司,53538851,_	53538851,興櫃
6879,_6879,大江基因醫學股份有限公司,53357669,_	53357669,興櫃
6881,_6881,潤德室內裝修設計工程(股)公司,86306655,_	86306655,興櫃
6882,_6882,甲尚股份有限公司,84465158,_	84465158,興櫃
6883,_6883,微電能源股份有限公司,24978128,_	24978128,公開發行
6884,_6884,海柏特股份有限公司,50872352,_	50872352,興櫃
6885,_6885,全福生物科技股份有限公司,54346233,_	54346233,興櫃
6886,_6886,遠東生物科技股份有限公司,23625631,_	23625631,興櫃
6891,_6891,樂迦再生科技股份有限公司,83168829,_	83168829,興櫃
6892,_6892,台寶生醫股份有限公司,24571303,_	24571303,興櫃
6894,_6894,衛司特科技股份有限公司,12739475,_	12739475,興櫃
6895,_6895,宏碩系統股份有限公司,80112843,_	80112843,上櫃
6897,_6897,極上教育諮詢股份有限公司,82952364,_	82952364,公開發行
6898,_6898,程曦資訊整合股份有限公司,84459043,_	84459043,興櫃
6899,_6899,創為精密材料股份有限公司,70515157,_	70515157,興櫃
6901,_6901,鑽石生技投資股份有限公司,53663724,_	53663724,興櫃
6902,_6902,走著瞧股份有限公司,53755364,_	53755364,上市
6903,_6903,巨漢系統科技股份有限公司,23473992,_	23473992,興櫃
6904,_6904,伯鑫工具股份有限公司,55982771,_	55982771,興櫃
6905,_6905,榮福股份有限公司,30974465,_	30974465,公開發行
6906,_6906,現觀科技股份有限公司,85017777,_	85017777,興櫃
6908,_6908,宏碁遊戲股份有限公司,83178333,_	83178333,興櫃
6909,_6909,創控科技股份有限公司,24496001,_	24496001,興櫃
6910,_6910,德鴻科技股份有限公司,86870646,_	86870646,興櫃
6911,_6911,群運環保股份有限公司,86957571,_	86957571,興櫃
6912,_6912,益鈞環保科技股份有限公司,82890369,_	82890369,興櫃
6913,_6913,鴻呈實業股份有限公司,89238750,_	89238750,興櫃
6914,_6914,阜爾運通股份有限公司,12681939,_	12681939,興櫃
6915,_6915,美強光學股份有限公司,27935968,_	27935968,興櫃
6916,_6916,華凌光電股份有限公司,16527682,_	16527682,興櫃
6917,_6917,竟天生物科技股份有限公司,29046271,_	29046271,興櫃
6918,_6918,愛派司生技股份有限公司,24461404,_	24461404,興櫃
6919,_6919,康霈生技股份有限公司,53942917,_	53942917,興櫃
6920,_6920,恆勁科技股份有限公司,54350720,_	54350720,興櫃
6921,_6921,嘉雨思科技股份有限公司,83494520,_	83494520,公開發行
6922,_6922,宸曜科技股份有限公司,29169532,_	29169532,興櫃
6923,_6923,中台資源科技股份有限公司,12862116,_	12862116,興櫃
6925,_6925,意藍資訊股份有限公司,28477069,_	28477069,興櫃
6926,_6926,聖安生醫股份有限公司,90841519,_	90841519,興櫃
6927,_6927,聯合聚晶股份有限公司,70443794,_	70443794,興櫃
6928,_6928,攸泰科技股份有限公司,53347451,_	53347451,興櫃
6929,_6929,佑全藥品股份有限公司,70741647,_	70741647,興櫃
6930,_6930,盛新材料科技股份有限公司,83766965,_	83766965,公開發行
6931,_6931,青松健康股份有限公司,28659672,_	28659672,興櫃
6932,_6932,水星生醫股份有限公司,82959747,_	82959747,興櫃
6933,_6933,艾瑪斯科技控股股份有限公司,92778956,_	92778956,公開發行
6934,_6934,心誠鎂行動醫電股份有限公司,24754176,_	24754176,公開發行
6935,_6935,王子製藥股份有限公司,35048803,_	35048803,興櫃
6936,_6936,永鴻國際生技股份有限公司,53703063,_	53703063,興櫃
6937,_6937,天虹科技股份有限公司,80211920,_	80211920,興櫃
6938,_6938,藍新資訊股份有限公司,24540267,_	24540267,公開發行
6939,_6939,啟弘生物科技股份有限公司,52209120,_	52209120,興櫃
6940,_6940,格斯科技股份有限公司,24837296,_	24837296,興櫃
6942,_6942,威達高科股份有限公司,53073939,_	53073939,公開發行
6943,_6943,明緯企業股份有限公司,34491075,_	34491075,公開發行
6944,_6944,兆聯實業股份有限公司,27585625,_	27585625,興櫃
6945,_6945,圓祥生技股份有限公司,54326052,_	54326052,興櫃
6947,_6947,台鎔科技材料股份有限公司,53831525,_	53831525,興櫃
6948,_6948,台灣彩光科技股份有限公司,25052644,_	25052644,公開發行
6951,_6951,青新環境工程股份有限公司,16952840,_	16952840,興櫃
6952,_6952,大武山牧場科技股份有限公司,28554142,_	28554142,興櫃
6953,_6953,家碩科技股份有限公司,47086838,_	47086838,興櫃
6954,_6954,全盈支付金融科技股份有限公司,90527949,_	90527949,公開發行
6955,_6955,邦睿生技股份有限公司,42686138,_	42686138,興櫃
6958,_6958,日盛台駿國際租賃股份有限公司,20896434,_	20896434,興櫃
6959,_6959,兆捷科技國際股份有限公司,55878637,_	55878637,興櫃
6960,_6960,南山產物保險股份有限公司,11099303,_	11099303,公開發行
6961,_6961,旅天下聯合國際旅行社(股)公司,24943536,_	24943536,興櫃
6963,_6963,品元實業股份有限公司,80657892,_	80657892,興櫃
6967,_6967,汎瑋材料科技股份有限公司,86575187,_	86575187,公開發行
6968,_6968,萬達寵物事業股份有限公司,53416750,_	53416750,興櫃
6971,_6971,惠民實業股份有限公司,97418116,_	97418116,興櫃
6972,_6972,博瑞達應用材料股份有限公司,12936216,_	12936216,公開發行
6973,_6973,永立榮生醫股份有限公司,54867417,_	54867417,興櫃
6976,_6976,英屬開曼群島商育世博(股)公司,82983710,_	82983710,興櫃
6977,_6977,聯純科技股份有限公司,16364857,_	16364857,公開發行
6978,_6978,愛盛科技股份有限公司,54273029,_	54273029,公開發行
6979,_6979,勝釩科技股份有限公司,53078272,_	53078272,公開發行
6980,_6980,鐳洋科技股份有限公司,54833711,_	54833711,興櫃
6982,_6982,大井泵浦工業股份有限公司,4481037,_	04481037,公開發行
6983,_6983,華洋精機股份有限公司,54063852,_	54063852,公開發行
6984,_6984,交流資服股份有限公司,83711478,_	83711478,公開發行
6985,_6985,台新人壽保險股份有限公司,70789634,_	70789634,公開發行
6986,_6986,和迅生命科學股份有限公司,50924393,_	50924393,公開發行
6990,_6990,華鉬實業股份有限公司,16803770,_	16803770,公開發行
6991,_6991,精準健康股份有限公司,69745737,_	69745737,公開發行
6992,_6992,萬勝發科技股份有限公司,54511514,_	54511514,公開發行
6993,_6993,凱納股份有限公司,54581222,_	54581222,公開發行
6996,_6996,力領科技股份有限公司,25086406,_	25086406,公開發行
7402,_7402,邑錡股份有限公司,80538664,_	80538664,上櫃
7419,_7419,達勝科技股份有限公司,27449349,_	27449349,興櫃
7427,_7427,華上生技醫藥股份有限公司,54179426,_	54179426,興櫃
7443,_7443,凡事康流體科技股份有限公司,70401437,_	70401437,興櫃
7452,_7452,乂迪生科技股份有限公司,28936959,_	28936959,公開發行
7507,_7507,環拓科技股份有限公司,27695279,_	27695279,興櫃
7516,_7516,清淨海生技股份有限公司,28646868,_	28646868,興櫃
7530,_7530,鋒魁科技股份有限公司,28772230,_	28772230,興櫃
7547,_7547,碩網資訊股份有限公司,70364799,_	70364799,興櫃
7551,_7551,知識科技股份有限公司,27880210,_	27880210,興櫃
7555,_7555,美萌科技股份有限公司,24251218,_	24251218,興櫃
7556,_7556,意德士科技股份有限公司,70381684,_	70381684,上櫃
7558,_7558,群利科技股份有限公司,24467961,_	24467961,興櫃
7561,_7561,光晟生物科技股份有限公司,27219254,_	27219254,興櫃
7562,_7562,博來科技股份有限公司,23744186,_	23744186,興櫃
7566,_7566,亞果遊艇開發股份有限公司,54636681,_	54636681,興櫃
7570,_7570,紫金堂股份有限公司,27965076,_	27965076,公開發行
7575,_7575,安美得生醫股份有限公司,29045104,_	29045104,興櫃
7578,_7578,利百景股份有限公司,24527031,_	24527031,興櫃
7584,_7584,樂意傳播股份有限公司,53773813,_	53773813,興櫃
7590,_7590,怡和國際股份有限公司,24455135,_	24455135,興櫃
7595,_7595,世基生物醫學股份有限公司,27953682,_	27953682,興櫃
7607,_7607,通用幹細胞股份有限公司,42893208,_	42893208,興櫃
7610,_7610,聯友金屬科技股份有限公司,50802223,_	50802223,興櫃
7631,_7631,聚賢研發股份有限公司,59075364,_	59075364,興櫃
8011,_8011,台通光電股份有限公司,12362365,_	12362365,上市
8015,_8015,愛迪亞科技股份有限公司,97178397,_	97178397,不繼續公開發行
8016,_8016,矽創電子股份有限公司,86735240,_	86735240,上市
8021,_8021,尖點科技股份有限公司,96912835,_	96912835,上市
8024,_8024,佑華微電子股份有限公司,86806602,_	86806602,上櫃
8027,_8027,鈦昇科技股份有限公司,22101002,_	22101002,上櫃
8028,_8028,昇陽國際半導體股份有限公司,84149884,_	84149884,上市
8029,_8029,久尹股份有限公司,4717913,_	04717913,公開發行
8032,_8032,光菱電子股份有限公司,22626725,_	22626725,上櫃
8033,_8033,雷虎科技股份有限公司,52541175,_	52541175,上市
8034,_8034,榮群電訊股份有限公司,86001464,_	86001464,上櫃
8038,_8038,長園科技實業股份有限公司,16207745,_	16207745,上櫃
8039,_8039,台虹科技股份有限公司,16198345,_	16198345,上市
8040,_8040,九暘電子股份有限公司,16069953,_	16069953,上櫃
8041,_8041,東元精電股份有限公司,16439631,_	16439631,興櫃
8042,_8042,臺灣金山電子工業股份有限公司,3550210,_	03550210,上櫃
8043,_8043,蜜望實企業股份有限公司,23310983,_	23310983,上櫃
8044,_8044,網路家庭國際資訊股份有限公司,16606102,_	16606102,上櫃
8045,_8045,達運光電股份有限公司,86880449,_	86880449,興櫃
8046,_8046,南亞電路板股份有限公司,16096804,_	16096804,上市
8047,_8047,星雲電腦股份有限公司,23360202,_	23360202,上櫃
8048,_8048,德勝科技股份有限公司,5094603,_	05094603,上櫃
8049,_8049,晶采光電科技股份有限公司,16440433,_	16440433,上櫃
8050,_8050,廣積科技股份有限公司,70479315,_	70479315,上櫃
8053,_8053,巨擘科技股份有限公司,47255904,_	47255904,不繼續公開發行
8054,_8054,安國國際科技股份有限公司,70455720,_	70455720,上櫃
8059,_8059,凱碩科技股份有限公司,16631735,_	16631735,上櫃
8064,_8064,東捷科技股份有限公司,16491312,_	16491312,上櫃
8066,_8066,來思達國際企業股份有限公司,84149821,_	84149821,上櫃
8067,_8067,志旭國際股份有限公司,23286631,_	23286631,上櫃
8068,_8068,全達國際股份有限公司,16003714,_	16003714,上櫃
8069,_8069,元太科技工業股份有限公司,22099890,_	22099890,上櫃
8070,_8070,長華電材股份有限公司,23307811,_	23307811,上市
8071,_8071,能率網通股份有限公司,84415355,_	84415355,上櫃
8072,_8072,陞泰科技股份有限公司,97092770,_	97092770,上市
8074,_8074,鉅橡企業股份有限公司,96865657,_	96865657,上櫃
8076,_8076,伍豐科技股份有限公司,89961466,_	89961466,上櫃
8077,_8077,洛碁實業股份有限公司,89211393,_	89211393,上櫃
8080,_8080,印鉐事業股份有限公司,84492351,_	84492351,上櫃
8080,_8080,印鉐事業股份有限公司,84492351,_	84492351,上櫃
8081,_8081,致新科技股份有限公司,84149723,_	84149723,上市
8083,_8083,瑞穎股份有限公司,16264415,_	16264415,上櫃
8084,_8084,巨虹電子股份有限公司,84630087,_	84630087,上櫃
8085,_8085,福華電子股份有限公司,11825450,_	11825450,上櫃
8086,_8086,宏捷科技股份有限公司,16130423,_	16130423,上櫃
8087,_8087,華鎂鑫科技股份有限公司,16203494,_	16203494,上櫃
8088,_8088,品安科技股份有限公司,84750054,_	84750054,上櫃
8089,_8089,康全電訊股份有限公司,23727877,_	23727877,上櫃
8091,_8091,翔名科技股份有限公司,86436593,_	86436593,上櫃
8092,_8092,建暐精密科技股份有限公司,76470282,_	76470282,上櫃
8093,_8093,保銳科技股份有限公司,23725553,_	23725553,上櫃
8096,_8096,擎亞電子股份有限公司,16099112,_	16099112,上櫃
8097,_8097,常珵科技股份有限公司,22206879,_	22206879,上櫃
8099,_8099,大同世界科技股份有限公司,70771557,_	70771557,上櫃
8101,_8101,華冠通訊股份有限公司,70747852,_	70747852,上市
8102,_8102,傑霖科技股份有限公司,86976198,_	86976198,公開發行
8103,_8103,瀚荃股份有限公司,23632274,_	23632274,上市
8104,_8104,錸寶科技股份有限公司,70766576,_	70766576,上市
8105,_8105,凌巨科技股份有限公司,16432742,_	16432742,上市
8107,_8107,大億金茂股份有限公司,16359284,_	16359284,上櫃
8109,_8109,博大科技股份有限公司,86757291,_	86757291,上櫃
8110,_8110,華東科技股份有限公司,22101116,_	22101116,上市
8111,_8111,立碁電子工業股份有限公司,23378792,_	23378792,上櫃
8112,_8112,至上電子股份有限公司,22368959,_	22368959,上市
8114,_8114,振樺電子股份有限公司,12514341,_	12514341,上市
8115,_8115,帝聞企業股份有限公司,11491382,_	11491382,興櫃
8119,_8119,公信電子股份有限公司,20972349,_	20972349,興櫃
8121,_8121,越峰電子材料股份有限公司,86124395,_	86124395,上櫃
8127,_8127,利汎科技股份有限公司,97095636,_	97095636,不繼續公開發行
8131,_8131,福懋科技股份有限公司,23826736,_	23826736,上市
8134,_8134,泰山電子股份有限公司,43245671,_	43245671,公開發行
8140,_8140,利翔航太電子股份有限公司,97324075,_	97324075,公開發行
8147,_8147,正淩精密工業股份有限公司,22324051,_	22324051,上櫃
8150,_8150,南茂科技股份有限公司,16130042,_	16130042,上市
8152,_8152,峻新電腦股份有限公司,86297564,_	86297564,公開發行
8155,_8155,博智電子股份有限公司,89495531,_	89495531,上櫃
8162,_8162,微矽電子股份有限公司,22579547,_	22579547,興櫃
8163,_8163,達方電子股份有限公司,16081507,_	16081507,上市
8171,_8171,天宇工業股份有限公司,38426929,_	38426929,上櫃
8176,_8176,智捷科技股份有限公司,84149408,_	84149408,上櫃
8179,_8179,旭德科技股份有限公司,16638110,_	16638110,不繼續公開發行
8182,_8182,加高電子股份有限公司,75914885,_	75914885,上櫃
8183,_8183,台灣精星科技股份有限公司,23984925,_	23984925,上櫃
8201,_8201,無敵科技股份有限公司,23163259,_	23163259,上市
8210,_8210,勤誠興業股份有限公司,5143647,_	05143647,上市
8213,_8213,志超科技股份有限公司,70801378,_	70801378,上市
8215,_8215,明基材料股份有限公司,16549778,_	16549778,上市
8218,_8218,輝城電子股份有限公司,97632713,_	97632713,公開發行
8222,_8222,寶一科技股份有限公司,4431804,_	04431804,上市
8225,_8225,華矽半導體股份有限公司,84276023,_	84276023,不繼續公開發行
8227,_8227,巨有科技股份有限公司,86169913,_	86169913,上櫃
